base_project,project_path,filename,summary_human,summary_method,cosine_similarity,bert_precision,bert_recall,bert_f1
AbdurRKhalid,AbdurRKhalid/Creational/Abstract Factory/Client,Application.java,"The Application class acts as a Client in the Abstract Factory design pattern, using a GUIFactory to create and manage related GUI components.","The `Application` class serves as a facade to abstract GUI creation and rendering, delegating object instantiation to a `GUIFactory` and managing `Button` and `CheckBox` instances. It coordinates with factory-created components via the `paint` method, simplifying interaction for clients like `Test.main` while encapsulating platform-specific GUI logic.",0.3418233914716498,0.85614896,0.9172448,0.88564444
AbdurRKhalid,AbdurRKhalid/Creational/Abstract Factory/ConcreteFactory,MacOSFactory.java,"The MacOSFactory class is a Concrete Factory, implementing the GUIFactory interface to create MacOS specific GUI components.","The `MacOSFactory` class, implementing the `GUIFactory` interface, is responsible for creating MacOS-specific GUI components. It collaborates within the abstract factory pattern to instantiate `Button` and `CheckBox` objects tailored for the MacOS platform. This design ensures consistent GUI component creation across different operating systems.",0.5211894970907154,0.88966936,0.9484483,0.918119
AbdurRKhalid,AbdurRKhalid/Creational/Abstract Factory/ConcreteFactory,WindowsOSFactory.java,"The WindowOSFactory class is a Concrete Factory, implementing the GUIFactory interface to create Windows OS specific GUI components.","The `WindowsOSFactory` class implements the `GUIFactory` interface to create Windows-specific GUI components, overriding `createButton()` and `createCheckBox()`. It participates in the **Abstract Factory** pattern by producing platform-specific objects, collaborating with concrete product classes like `WindowsButton` and `WindowsCheckBox`.",0.44210249205418156,0.8573687,0.9394565,0.89653754
AbdurRKhalid,AbdurRKhalid/Creational/Abstract Factory/Products,Button.java,Button is a product interface in Abstract Factory having a paint method,"The `Button` interface defines a contract for rendering UI buttons via its `paint()` method, serving as an abstract product in the **Abstract Factory** pattern. It collaborates with concrete factories and product implementations to enable platform-agnostic button creation.",0.3741963784302781,0.8407347,0.8974377,0.8681613
AbdurRKhalid,AbdurRKhalid/Creational/Abstract Factory/Products,CheckBox.java,Checkbox is a product interface in Abstract Factory having a paint method,"The `CheckBox` interface defines a single responsibility: rendering a checkbox component via its `paint()` method. As part of the abstract factory pattern, it collaborates with factory classes to produce platform-specific UI elements, ensuring consistent instantiation across different operating systems.",0.2474128314082063,0.8359297,0.8851932,0.85985637
AbdurRKhalid,AbdurRKhalid/Creational/Abstract Factory/Products,MacOSButton.java,The MacOSButton class is a Concrete Product implementing the Button interface to provide a specific version of a button tailored for the MacOS platform.,"The `MacOSButton` class, extending `Button`, implements the `paint()` method to render a macOS-specific button. It collaborates within the abstract factory pattern, producing macOS-themed UI components. This class encapsulates platform-specific button rendering logic, adhering to the factory's object creation contract.",0.4630338449302399,0.86451316,0.9033359,0.88349825
AbdurRKhalid,AbdurRKhalid/Creational/Abstract Factory/Products,MacOSCheckBox.java,The MacOSCheckBox class is a Concrete Product implementing the Checkbox interface to provide a specific version of a checkbox tailored for the MacOS platform.,"The `MacOSCheckBox` class, extending `CheckBox`, implements a single `paint()` method to render a macOS-style checkbox. It participates in the abstract factory design pattern, collaborating with macOS-specific UI component factories to ensure consistent look-and-feel in macOS-themed interfaces.",0.3167498045888682,0.8685333,0.90757257,0.8876239
AbdurRKhalid,AbdurRKhalid/Creational/Abstract Factory/Products,WindowsButton.java,The Windows Button class is a Concrete Product implementing the Button interface to provide a specific version of a button tailored for the Windows platform.,"The `WindowsButton` class, extending `Button`, implements the `paint()` method to render a button specific to the Windows OS. It operates within an **Abstract Factory** pattern, collaborating with factory classes to produce platform-specific UI components. Its sole responsibility is to define Windows-specific button rendering behavior.",0.461688357800813,0.8704924,0.91151685,0.8905324
AbdurRKhalid,AbdurRKhalid/Creational/Abstract Factory/Products,WindowsCheckBox.java,The WindowsCheckBox class is a Concrete Product implementing the Checkbox interface to provide a specific version of a checkbox tailored for the Windows platform.,"The `WindowsCheckBox` class, extending `CheckBox`, implements a platform-specific checkbox component by overriding `paint()` to render a Windows-style UI element. It participates in the abstract factory pattern, collaborating with other GUI factory classes to produce consistent Windows-themed UI components.",0.3208083409289212,0.87389225,0.9099152,0.89154
AbdurRKhalid,AbdurRKhalid/Creational/Abstract Factory,Test.java,The Test class serves as a Client demonstrating the creation and usage of a Windows specific application interface,"The `Test` class serves as an entry point with a `main` method to execute the program, delegating painting operations to the `Application` class. It acts as a facade, simplifying interactions by centralizing the program's entry while relying on `Application.paint` for core functionality. No explicit design pattern roles are defined beyond this facade-like behavior.",0.274591008485186,0.83105934,0.88068885,0.85515463
AbdurRKhalid,AbdurRKhalid/Creational/Factory Method/Client,Test.java,The Test class is a Client demonstrating how to create and utilize a specific dialog that generates buttons.,"The `Test` class serves as an entry point for executing the application, containing a `main` method that presumably launches the program. It holds a `private static Dialog` field, suggesting interaction with a UI component. No design pattern roles are indicated by static analysis.",0.14939672153571937,0.84492576,0.88310313,0.8635927
AbdurRKhalid,AbdurRKhalid/Creational/Factory Method/ConcreteCreator,HtmlDialog.java,The HtmlDialog class is a Concrete Creator extending the Dialog class to produce HTML specific buttons.,"The `HtmlDialog` class, extending `Dialog`, implements the factory method pattern by overriding `createButton()` to instantiate a `Button` specific to HTML-based dialogs. It encapsulates HTML-specific button creation logic, delegating to `Button` for product instantiation.",0.3699628552814803,0.8625101,0.91146547,0.88631225
AbdurRKhalid,AbdurRKhalid/Creational/Factory Method/ConcreteCreator,WindowsDialog.java,The WindowsDialog class is a Concrete Creator extending the Dialog class to produce Windows specific buttons.,"The `WindowsDialog` class, extending `Dialog`, implements the factory method pattern by overriding `createButton()` to instantiate a platform-specific `Button`. It encapsulates Windows-specific UI creation logic, delegating button instantiation to subclasses. Collaborates with the `Button` interface, adhering to the factory method design for flexible object creation.",0.3565366232657413,0.8466262,0.9053523,0.875005
AbdurRKhalid,AbdurRKhalid/Creational/Factory Method/ConcreteProduct,HtmlButton.java,"The HtmlButton class is a Concrete Product, implementing the Button interface to provide an HTML specific button functionality.","The `HtmlButton` class, extending `Button`, implements `Button` and overrides `render()` and `onClick()` methods. It collaborates within the factory method pattern, producing HTML-specific button instances. Responsible for rendering and click handling, it integrates with the pattern's creation mechanism.",0.29760915426458456,0.8565083,0.914246,0.88443583
AbdurRKhalid,AbdurRKhalid/Creational/Factory Method/ConcreteProduct,WindowsButton.java,"The WindowsButton class is a Concrete Product, implementing the Button interface to provide a Windows specific button functionality.","The `WindowsButton` class, extending and implementing `Button`, specializes in rendering and handling click events for Windows-style UI components. It collaborates within the factory method pattern, where it serves as a concrete product instantiated by a factory to create platform-specific buttons.",0.3159719891677376,0.87770236,0.9230142,0.89978814
AbdurRKhalid,AbdurRKhalid/Creational/Factory Method/Factory,Dialog.java,The Dialog class is an Abstract Creator providing a template for creating dialogs that can generate buttons.,"The `Dialog` class serves as an abstract creator in the factory method pattern, defining the interface for creating `Button` objects via its `createButton()` method while delegating rendering logic to `renderWindow()`. It collaborates with concrete subclasses to instantiate product-specific buttons, encapsulating object creation within a structured hierarchy.",0.23741796878392107,0.8428246,0.9118485,0.875979
AbdurRKhalid,AbdurRKhalid/Creational/Factory Method/Product,Button.java,The Button interface defines a Product establishing a contract for button components that can be created by concrete creators.,"The `Button` interface defines a contract for rendering and handling click events, encapsulating core UI behavior. It has no explicit design-pattern role and no collaborators are declared in its structure.",0.16672120740541235,0.86420053,0.8924174,0.8780823
AbdurRKhalid,AbdurRKhalid/Behavioral/Memento/CareTaker,TextEditor.java,"This class implements the caretaker for the Memento pattern for a text editor. It uses TextWindow as the originator and TextWindowState as the memento to save and restore text state. hitSave() stores the current state, and hitUndo() restores the previously saved state.","The `TextEditor` class, implementing the Memento pattern, manages state preservation and restoration for a `TextWindow`. It collaborates with `TextWindow` and `TextWindowState` to save (`hitSave`) and undo (`hitUndo`) document states, ensuring state integrity without exposing internal details.",0.4929286504731364,0.8788297,0.9003723,0.88947064
AbdurRKhalid,AbdurRKhalid/Behavioral/Memento/Memento,TextWindowState.java,"This class represents the Memento in the pattern. It stores the text state of a TextWindow in an immutable way, providing a getText() method to retrieve the saved content.","The `TextWindowState` class serves as a memento in the Memento design pattern, encapsulating the state of a text window. It stores the text via a private field and provides access through the `getText()` method. This class collaborates with originator and caretaker components to enable state restoration without exposing internal details.",0.5298383213522418,0.89258236,0.9358267,0.91369313
AbdurRKhalid,AbdurRKhalid/Behavioral/Memento/Originator,TextWindow.java,"This class represents Memento pattern enabling saving and restoring text in a TextWindow. TextWindowState stores text snapshots, TextWindow creates and restores these states, and TextEditor acts as caretaker, providing hitSave() and hitUndo() to manage text history.","The `TextWindow` class manages text content via a `StringBuilder`, offering methods to add text, save state as a `TextWindowState` (memento), and restore from it. It collaborates with `TextWindowState` to implement the memento pattern, enabling state preservation and restoration without exposing internal details.",0.3265086267217173,0.8682796,0.8825017,0.8753329
AbdurRKhalid,AbdurRKhalid/Creational/Singleton/Singleton,Singleton.java,"This class implements the Singleton pattern, ensuring only one instance exists. getInstance() creates the instance if null and returns it; the constructor is private to prevent direct instantiation. The instance holds a value string.","The `Singleton` class enforces a single instance through its private constructor and `getInstance` method, returning the static `instance` field. It stores a `value` and operates under the Singleton design pattern, ensuring controlled access to its sole instance. No external collaborators are referenced.",0.46796310196473606,0.87480664,0.90023667,0.88733953
AbdurRKhalid,AbdurRKhalid/Creational/Singleton/Client,Test.java,"The test class is a client. and makes two calls to getInstance() with different values return the same instance, proving only one object exists.","The `Test` class serves as the entry point for the AbdurRKhalid_Singleton project, containing a single `main` method to execute the application. It has no explicit collaborators or design-pattern roles based on static analysis.",0.20102667287401524,0.8301139,0.85717726,0.84342855
AbdurRKhalid,AbdurRKhalid/Structural/Adapter/Adapte,SquarePeg.java,"SquarePeg is an adaptee that represents a square peg with a given width. It provides methods to retrieve the width and calculate its area (getSquare()), which returns the square of the width using Math.pow().","The `SquarePeg` class models a square peg with a private width field, providing accessors for its width and computed square area. It serves as the *adaptee* in an Adapter pattern, supplying square-specific data to be translated for round-hole compatibility by another component.",0.3979352373961529,0.8710402,0.8875548,0.87922
AbdurRKhalid,AbdurRKhalid/Structural/Adapter/Adapter,SquarePegAdapter.java,"SquarePegAdapter is an adapter that adapts a SquarePeg to behave like a RoundPeg. It overrides getRadius() to calculate an equivalent radius for the square peg using the formula based on its width, enabling compatibility with round hole logic in the Adapter pattern.","The `SquarePegAdapter` class acts as an adapter, enabling a `SquarePeg` to interface with a `RoundPeg` by overriding `getRadius()`. It collaborates with `SquarePeg` and `RoundPeg`, implementing the Adapter design pattern to resolve incompatible interfaces.",0.4194064436515448,0.8822032,0.89660084,0.88934374
AbdurRKhalid,AbdurRKhalid/Structural/Adapter/Target,RoundHole.java,"RoundHole is a target adapter representing a circular hole with a fixed radius. It provides getRadius() and a fits() method to check if a given RoundPeg can fit inside by comparing their radii, forming part of the Adapter pattern for compatibility between round and square pegs.","The `RoundHole` class models a circular opening with a fixed radius, responsible for encapsulating hole dimensions and evaluating compatibility with round pegs via the `fits` method. It collaborates exclusively with `RoundPeg` objects, though no explicit design pattern is applied.",0.3416756012319862,0.8891605,0.88804823,0.888604
AbdurRKhalid,AbdurRKhalid/Structural/Adapter/Target,RoundPeg.java,"RoundPeg is a target adapter that represents a circular peg with a radius. It provides constructors for initialization and a getRadius() method to retrieve the radius, serving as the target interface in the Adapter pattern for compatibility with RoundHole.","The `RoundPeg` class encapsulates a circular peg's radius, providing access via `getRadius()`. It serves as a target object in the Adapter pattern, collaborating with adapters to bridge incompatible interfaces. No explicit collaborators are referenced in its structure.",0.38490001959951,0.89860064,0.91918695,0.9087772
AbdurRKhalid,AbdurRKhalid/Structural/Adapter,Test.java,"This test demonstrates is a client. A RoundHole checks if a RoundPeg fits, then uses SquarePegAdapter to adapt square pegs for compatibility. The output confirms that a small square peg fits while a large one does not, validating the adapter’s role in bridging incompatible interfaces.","The `Test` class serves as the entry point for the AbdurRKhalid_Adapter project, containing a single `main` method to execute the program logic. It has no explicit collaborators or design-pattern roles, functioning solely as a driver for testing or demonstrating adapter functionality.",0.14860190635255505,0.83098,0.8412104,0.8360639
AbdurRKhalid,AbdurRKhalid/Structural/Decorator/Component,DataSource.java,"DataSource is an Decorator interface defining two methods: writeData(String data) for storing data and readData() for retrieving it. It serves as the base component in the Decorator pattern, allowing flexible extension of data handling functionality.","The `DataSource` interface defines core read/write operations for data access, serving as the foundational contract in a decorator pattern that allows dynamic behavior extension. It collaborates with client code in `Test.main` and implicitly supports a facade pattern by abstracting underlying storage complexities.",0.3104539034040174,0.8778552,0.89003205,0.8839017
AbdurRKhalid,AbdurRKhalid/Structural/Decorator/ConcreteComponent,FileDataSource.java,"FileDataSource is a concrete component implementation of DataSource that reads and writes data to a file. It uses FileOutputStream for writing and FileReader for reading, handling I/O exceptions gracefully. This class acts as the core component in the Decorator pattern for file-based storage.","The `FileDataSource` class, extending `DataSource`, handles raw file I/O operations by implementing `readData()` and `writeData(String data)`. It manages file access via its `name` field. As a concrete component in the decorator pattern, it collaborates with decorator classes to extend file-based data handling functionality dynamically.",0.3777635160720267,0.8774959,0.9087844,0.8928661
AbdurRKhalid,AbdurRKhalid/Structural/Decorator/ConcreteDecorator,CompressionDecorator.java,CompressionDecorator is a concrete decorator that extends DataSourceDecorator to add transparent compression. It Base64-encodes compressed data when writing (using Deflater with configurable level) and decodes/decompresses when reading (using Inflater). This decorates any DataSource with compress/decompress behavior without changing the underlying component.,"The `CompressionDecorator` class, part of the Decorator pattern, enhances `DataSourceDecorator` by adding compression functionality. It manages compression levels and overrides `writeData` and `readData` to apply `compress` and `decompress` operations, delegating core data handling to its wrapped `DataSource` collaborator.",0.21952174204445654,0.86859536,0.87916386,0.87384766
AbdurRKhalid,AbdurRKhalid/Structural/Decorator/ConcreteDecorator,EncryptionDecorator.java,"EncryptionDecorator is a concrete decorator that adds simple encoding/decoding to any DataSource. On write, it shifts each byte by +1 and Base64-encodes; on read, it Base64-decodes and shifts bytes back by −1. It transparently layers encryption behavior without modifying the wrapped component.","The `EncryptionDecorator` class, part of the Decorator pattern, extends `DataSourceDecorator` to add encryption behavior. It overrides `writeData` and `readData` to encode and decode data using private `encode` and `decode` methods. The class collaborates with its superclass and processes data passed to it.",0.23439883751949855,0.8578867,0.86036706,0.8591251
AbdurRKhalid,AbdurRKhalid/Structural/Decorator/Decorator,DataSourceDecorator.java,DataSourceDecorator is an abstract decorator implementing DataSource. It holds a reference to another DataSource (wrappee) and delegates writeData() and readData() calls to it. This class forms the base for concrete decorators that add extra functionality without altering the original component.,"The `DataSourceDecorator` class, extending and implementing `DataSource`, acts as a base decorator in the Decorator pattern, wrapping another `DataSource` instance to dynamically add behavior. It overrides `writeData` and `readData`, delegating core operations to its `wrappee` collaborator. While static analysis suggests a Facade pattern, its primary role aligns with the Decorator pattern’s structure.",0.3694170930639541,0.86859155,0.9059474,0.8868763
AbdurRKhalid,AbdurRKhalid/Structural/Decorator/Decorator,Test.java,"This Java code demonstrates the Decorator pattern. It writes salary data to a file, applying encryption and compression decorators then reads and prints the original, encoded, and decoded data.","The `Test` class serves as a facade for demonstrating data-source operations, encapsulating calls to `DataSourceDecorator` and `DataSource` methods. It coordinates write and read operations without exposing internal logic, aligning with the facade pattern by simplifying interactions for clients.",0.22074663856721816,0.84517694,0.8643912,0.8546761
AbdurRKhalid,AbdurRKhalid/Structural/Facade,AudioMixer.java,"AudioMixer is a part of a facade pattern. It simulates audio processing for video files. Its fix() method prints a message indicating audio adjustment and returns a temporary File object, representing the processed output.","The `AudioMixer` class, acting as a participant in the Facade design pattern, provides a single public method `fix(VideoFile result)` to process audio within video files. It collaborates exclusively with the `VideoConversionFacade` class, which delegates audio-mixing tasks to it during video conversion workflows.",0.25459358753263156,0.85920984,0.89113736,0.87488246
AbdurRKhalid,AbdurRKhalid/Structural/Facade,BitrateReader.java,"BitrateReader provides static methods for video processing. read() simulates reading a video file with a given codec, while convert() simulates writing or converting the file. Both methods print status messages and return the processed VideoFile, forming part of a Facade pattern for media conversion","The `BitrateReader` class provides static utilities for reading and converting video files using specified codecs, serving as a low-level processing component. It collaborates with `VideoConversionFacade` which delegates conversion tasks to it. This class operates within the Facade design pattern, encapsulating complex video processing logic behind a simplified interface.",0.25545732067059024,0.87614274,0.8882707,0.882165
AbdurRKhalid,AbdurRKhalid/Structural/Facade,Codec.java,"Codec is a marker interface representing a video codec type. It defines no methods but serves as a common type for codec implementations, enabling polymorphism in video processing operations within the Facade pattern.","The `Codec` interface defines a contract for encoding and decoding operations, centralizing media conversion responsibilities. It has no explicit design-pattern role. Implementing classes must provide concrete encoding/decoding logic, serving as key collaborators for higher-level components managing media processing workflows.",0.19743259507682853,0.8698263,0.889193,0.879403
AbdurRKhalid,AbdurRKhalid/Structural/Facade,CodecFactory.java,CodecFactory is a helper in the facade pattern that determines the codec type of a VideoFile and returns the appropriate implementation (MPEG4CompressionCodec or OggCompressionCodec). It prints diagnostic messages during extraction for video conversion.,"The `CodecFactory` class provides a static method `extract` to derive a codec from a given `VideoFile`, delegating to `VideoFile.getCodecType`. It acts as a utility within the facade pattern, simplifying codec extraction for the `VideoConversionFacade`.",0.31969861651039433,0.8669869,0.8924391,0.87952894
AbdurRKhalid,AbdurRKhalid/Structural/Facade,MPEG4CompressionCodec.java,"MPEG4CompressionCodec is a concrete implementation of the Codec interface representing the MP4 format. It defines a public type field set to ""mp4"", used for identifying the codec during video processing in the Facade pattern","The `MPEG4CompressionCodec` class implements the `Codec` interface, specializing in MPEG-4 compression with a fixed type identifier. It encapsulates the responsibility of defining a specific compression algorithm, collaborating solely with the `Codec` interface. No explicit design pattern is indicated in its static structure.",0.3863666683445966,0.8688249,0.87924474,0.8740037
AbdurRKhalid,AbdurRKhalid/Structural/Facade,OggCompressionCodec.java,"OggCompressionCodec is a concrete implementation of the Codec interface in the facade pattern representing the OGG format. It contains a public type field set to ""ogg"", used for identifying the codec during video conversion.","The `OggCompressionCodec` class implements the `Codec` interface and provides OGG audio compression functionality, exposing a public `type` field set to ""ogg"". It serves as a concrete compression provider without additional design-pattern roles.",0.41381587284843224,0.8874115,0.9107113,0.8989104
AbdurRKhalid,AbdurRKhalid/Structural/Facade,Test.java,"This test demonstrates the Facade pattern. It uses VideoConversionFacade to convert an OGG video file to MP4 format, hiding complex operations like codec extraction, bitrate reading, audio fixing, and file handling behind a simple convertVideo() method for ease of use.","The `Test` class serves as a demonstration entry point, invoking the `VideoConversionFacade.convertVideo` method to validate facade-layer functionality. It operates solely as a client caller within a detected Facade design pattern, delegating complex video conversion logic to the facade collaborator without exposing internal details.",0.23082155111584812,0.8651912,0.8674504,0.86631936
AbdurRKhalid,AbdurRKhalid/Structural/Facade,VideoConversionFacade.java,"VideoConversionFacade, part of facade pattern, simplifies video conversion by hiding complex steps that are codec extraction, bitrate reading, format conversion, and audio fixing behind a single convertVideo() method. It uses helper classes (CodecFactory, BitrateReader, AudioMixer) and returns the final converted file.","The `VideoConversionFacade` class simplifies video format conversion by encapsulating a complex workflow. It delegates tasks to collaborators like `CodecFactory`, `BitrateReader`, and `AudioMixer` to handle extraction, conversion, and audio fixing. This class embodies the Facade design pattern, providing a unified interface for clients such as `Test.main`.",0.35001029456368843,0.8926507,0.91178125,0.9021146
AbdurRKhalid,AbdurRKhalid/Structural/Facade,VideoFile.java,"VideoFile represents a video with a name and codec type. The codec type is derived from the file extension in the constructor. It provides getCodecType() and getName() methods for accessing these properties, supporting video conversion operations in the Facade pattern.","The `VideoFile` class encapsulates video metadata, storing the file name and codec type. It provides accessors for these fields, supporting extraction workflows. Collaborating with `CodecFactory.extract`, it serves as a data model within a facade pattern, simplifying interactions for video processing clients.",0.4311505270912757,0.8854471,0.8967962,0.89108557
JamesZBL,JamesZBL/abstract-factory,Captain.java,"The Captain interface in the Abstract Factory pattern defines a type of Member, serving as a blueprint for creating consistent captain objects.","The `Captain` interface, extending `Member`, serves as an abstract factory for creating captain-specific objects and acts as an observer subject. It defines responsibilities for captain-related operations and collaborates with factory and observer participants within the abstract factory and observer patterns.",0.3882744646786094,0.8675337,0.90946656,0.8880054
JamesZBL,JamesZBL/abstract-factory,Member.java,"The Member interface defines a contract for ship members or related entities, requiring them to provide a description via the getDescription() method, supporting the Abstract Factory pattern's consistency","The `Member` interface defines a single responsibility: providing a textual description of a member via `getDescription()`. It serves as an abstraction within the abstract-factory pattern, enabling polymorphic creation of member objects without specifying concrete classes. No explicit design-pattern role is captured beyond this abstraction.",0.2820861378549119,0.8644408,0.90066516,0.8821813
JamesZBL,JamesZBL/abstract-factory,NewShip.java,"The NewShip class implements the Ship interface and represents a specific type of ship with a fixed description, ""I am a brand-new ship,"" supporting the Abstract Factory pattern's product creation.","The `NewShip` class, implementing `Ship`, provides a concrete ship instance with a static description field. It fulfills the abstract factory pattern by producing ship objects, while its `getDescription` method suggests observer pattern participation through state reporting.",0.39472106317755945,0.8814011,0.9045537,0.89282733
JamesZBL,JamesZBL/abstract-factory,OldCaptain.java,"The OldCaptain class implements the Captain interface and represents a specific type of captain with a fixed description, ""I am an old captain,"" aligning with the Abstract Factory pattern's product family.","OldCaptain, a concrete Captain implementation, provides a static description via getDescription(). It participates in an abstract factory for Captain creation and may notify observers of state changes, though no explicit observer fields are present.",0.21085384519471098,0.8721113,0.87593955,0.87402123
